GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0021800705,1610612756,Suns,PHX,Phoenix,240:00,0.609,0.391,0.659,0.11,0.231,0.187,0.11,0.132,0.549,0.567,0.433,0.857,0.143,0.622,0.378
0021800705,1610612750,Timberwolves,MIN,Minnesota,240:00,0.592,0.408,0.508,0.169,0.381,0.076,0.11,0.144,0.339,0.633,0.367,0.733,0.267,0.667,0.333
0021800706,1610612761,Raptors,TOR,Toronto,240:00,0.576,0.424,0.491,0.113,0.34,0.094,0.17,0.047,0.377,0.615,0.385,1.0,0.0,0.737,0.263
0021800706,1610612754,Pacers,IND,Indiana,240:00,0.717,0.283,0.564,0.109,0.245,0.136,0.191,0.118,0.455,0.581,0.419,1.0,0.0,0.675,0.325
0021800707,1610612739,Cavaliers,CLE,Cleveland,240:00,0.655,0.345,0.485,0.019,0.379,0.058,0.136,0.194,0.466,0.32,0.68,0.923,0.077,0.526,0.474
0021800707,1610612738,Celtics,BOS,Boston,240:00,0.709,0.291,0.537,0.033,0.293,0.203,0.171,0.22,0.504,0.515,0.485,0.667,0.333,0.556,0.444
0021800708,1610612753,Magic,ORL,Orlando,240:00,0.618,0.382,0.491,0.091,0.3,0.064,0.209,0.218,0.4,0.444,0.556,0.909,0.091,0.579,0.421
0021800708,1610612751,Nets,BKN,Brooklyn,240:00,0.644,0.356,0.579,0.07,0.263,0.132,0.158,0.167,0.509,0.455,0.545,0.5,0.5,0.465,0.535
0021800709,1610612748,Heat,MIA,Miami,240:00,0.663,0.337,0.626,0.02,0.242,0.091,0.131,0.111,0.606,0.548,0.452,0.75,0.25,0.59,0.41
0021800709,1610612746,Clippers,LAC,LA,240:00,0.741,0.259,0.685,0.234,0.189,0.054,0.126,0.153,0.45,0.447,0.553,0.857,0.143,0.511,0.489
0021800710,1610612752,Knicks,NYK,New York,240:00,0.63,0.37,0.473,0.055,0.3,0.109,0.227,0.182,0.418,0.346,0.654,0.545,0.455,0.405,0.595
0021800710,1610612745,Rockets,HOU,Houston,240:00,0.511,0.489,0.456,0.035,0.289,0.105,0.254,0.263,0.421,0.192,0.808,0.455,0.545,0.27,0.73
0021800711,1610612759,Spurs,SAS,San Antonio,240:00,0.671,0.329,0.567,0.183,0.325,0.125,0.108,0.117,0.383,0.412,0.588,0.769,0.231,0.511,0.489
0021800711,1610612755,76ers,PHI,Philadelphia,240:00,0.613,0.387,0.492,0.098,0.418,0.172,0.09,0.18,0.393,0.633,0.367,0.941,0.059,0.745,0.255
0021800712,1610612741,Bulls,CHI,Chicago,240:00,0.671,0.329,0.535,0.059,0.238,0.228,0.228,0.188,0.475,0.519,0.481,0.75,0.25,0.571,0.429
0021800712,1610612737,Hawks,ATL,Atlanta,240:00,0.556,0.444,0.496,0.05,0.372,0.099,0.132,0.074,0.446,0.567,0.433,0.933,0.067,0.689,0.311
0021800713,1610612763,Grizzlies,MEM,Memphis,240:00,0.617,0.383,0.542,0.093,0.252,0.159,0.206,0.121,0.449,0.552,0.448,1.0,0.0,0.658,0.342
0021800713,1610612766,Hornets,CHA,Charlotte,240:00,0.61,0.39,0.492,0.169,0.305,0.136,0.203,0.102,0.322,0.483,0.517,0.75,0.25,0.561,0.439
0021800714,1610612740,Pelicans,NOP,New Orleans,240:00,0.758,0.242,0.766,0.0,0.191,0.181,0.043,0.053,0.766,0.444,0.556,0.667,0.333,0.476,0.524
0021800714,1610612765,Pistons,DET,Detroit,240:00,0.562,0.438,0.469,0.041,0.398,0.092,0.133,0.122,0.429,0.565,0.435,0.846,0.154,0.667,0.333
0021800715,1610612762,Jazz,UTA,Utah,240:00,0.477,0.523,0.333,0.053,0.5,0.105,0.167,0.184,0.281,0.579,0.421,0.895,0.105,0.737,0.263
0021800715,1610612743,Nuggets,DEN,Denver,240:00,0.693,0.307,0.63,0.13,0.222,0.111,0.148,0.157,0.5,0.412,0.588,0.75,0.25,0.476,0.524
0021800716,1610612764,Wizards,WAS,Washington,240:00,0.558,0.442,0.492,0.085,0.381,0.22,0.127,0.127,0.407,0.586,0.414,0.8,0.2,0.659,0.341
0021800716,1610612744,Warriors,GSW,Golden State,240:00,0.773,0.227,0.683,0.127,0.167,0.143,0.151,0.095,0.556,0.651,0.349,0.857,0.143,0.68,0.32
0021800717,1610612760,Thunder,OKC,Oklahoma City,240:00,0.683,0.317,0.59,0.049,0.344,0.172,0.066,0.164,0.541,0.556,0.444,0.929,0.071,0.66,0.34
0021800717,1610612740,Pelicans,NOP,New Orleans,240:00,0.644,0.356,0.672,0.052,0.259,0.138,0.069,0.147,0.621,0.692,0.308,0.7,0.3,0.694,0.306
0021800718,1610612757,Trail Blazers,POR,Portland,240:00,0.723,0.277,0.533,0.117,0.3,0.133,0.167,0.192,0.417,0.5,0.5,0.75,0.25,0.568,0.432
0021800718,1610612756,Suns,PHX,Phoenix,240:00,0.568,0.432,0.434,0.057,0.368,0.283,0.198,0.208,0.377,0.348,0.652,0.846,0.154,0.528,0.472
0021800719,1610612750,Timberwolves,MIN,Minnesota,240:00,0.676,0.324,0.567,0.117,0.25,0.125,0.183,0.283,0.45,0.441,0.559,0.9,0.1,0.545,0.455
0021800719,1610612747,Lakers,LAL,Los Angeles,240:00,0.678,0.322,0.686,0.038,0.229,0.105,0.086,0.152,0.648,0.556,0.444,1.0,0.0,0.636,0.364
0021800720,1610612764,Wizards,WAS,Washington,240:00,0.658,0.342,0.421,0.084,0.474,0.126,0.105,0.168,0.337,0.65,0.35,0.867,0.133,0.743,0.257
0021800720,1610612753,Magic,ORL,Orlando,240:00,0.607,0.393,0.681,0.022,0.231,0.154,0.088,0.143,0.659,0.548,0.452,1.0,0.0,0.632,0.368
0021800721,1610612752,Knicks,NYK,New York,240:00,0.644,0.356,0.586,0.101,0.242,0.152,0.172,0.242,0.485,0.379,0.621,0.75,0.25,0.459,0.541
0021800721,1610612751,Nets,BKN,Brooklyn,240:00,0.607,0.393,0.459,0.037,0.248,0.156,0.294,0.037,0.422,0.44,0.56,0.889,0.111,0.559,0.441
0021800722,1610612748,Heat,MIA,Miami,240:00,0.709,0.291,0.56,0.1,0.27,0.12,0.17,0.12,0.46,0.393,0.607,0.889,0.111,0.514,0.486
0021800722,1610612739,Cavaliers,CLE,Cleveland,240:00,0.647,0.353,0.574,0.17,0.319,0.117,0.106,0.181,0.404,0.519,0.481,0.9,0.1,0.622,0.378
0021800723,1610612746,Clippers,LAC,LA,240:00,0.744,0.256,0.566,0.094,0.226,0.038,0.208,0.132,0.472,0.633,0.367,1.0,0.0,0.711,0.289
0021800723,1610612741,Bulls,CHI,Chicago,240:00,0.657,0.343,0.594,0.139,0.297,0.208,0.109,0.228,0.455,0.367,0.633,0.9,0.1,0.5,0.5
0021800724,1610612761,Raptors,TOR,Toronto,240:00,0.604,0.396,0.504,0.067,0.353,0.134,0.143,0.176,0.437,0.533,0.467,0.786,0.214,0.614,0.386
0021800724,1610612745,Rockets,HOU,Houston,240:00,0.495,0.505,0.512,0.0,0.248,0.066,0.24,0.215,0.512,0.323,0.677,0.7,0.3,0.415,0.585
0021800725,1610612758,Kings,SAC,Sacramento,240:00,0.637,0.363,0.505,0.121,0.364,0.273,0.131,0.182,0.384,0.56,0.44,0.75,0.25,0.622,0.378
0021800725,1610612763,Grizzlies,MEM,Memphis,240:00,0.75,0.25,0.583,0.083,0.188,0.208,0.229,0.271,0.5,0.571,0.429,1.0,0.0,0.647,0.353
0021800726,1610612765,Pistons,DET,Detroit,240:00,0.553,0.447,0.455,0.02,0.356,0.208,0.188,0.109,0.436,0.478,0.522,0.917,0.083,0.629,0.371
0021800726,1610612742,Mavericks,DAL,Dallas,240:00,0.556,0.444,0.434,0.0,0.396,0.17,0.17,0.113,0.434,0.478,0.522,0.929,0.071,0.649,0.351
0021800727,1610612749,Bucks,MIL,Milwaukee,240:00,0.652,0.348,0.648,0.037,0.167,0.185,0.185,0.157,0.611,0.343,0.657,0.833,0.167,0.415,0.585
0021800727,1610612766,Hornets,CHA,Charlotte,240:00,0.567,0.433,0.525,0.101,0.303,0.051,0.172,0.101,0.424,0.423,0.577,0.9,0.1,0.556,0.444
0021800728,1610612756,Suns,PHX,Phoenix,240:00,0.605,0.395,0.526,0.042,0.221,0.147,0.253,0.053,0.484,0.6,0.4,0.714,0.286,0.625,0.375
0021800728,1610612743,Nuggets,DEN,Denver,240:00,0.617,0.383,0.485,0.03,0.341,0.121,0.174,0.098,0.455,0.5,0.5,0.667,0.333,0.553,0.447
0021800729,1610612762,Jazz,UTA,Utah,240:00,0.574,0.426,0.453,0.094,0.368,0.075,0.179,0.113,0.358,0.542,0.458,0.923,0.077,0.676,0.324
0021800729,1610612750,Timberwolves,MIN,Minnesota,240:00,0.711,0.289,0.588,0.118,0.235,0.118,0.176,0.127,0.471,0.467,0.533,0.75,0.25,0.526,0.474
0021800730,1610612759,Spurs,SAS,San Antonio,240:00,0.736,0.264,0.571,0.159,0.262,0.071,0.167,0.103,0.413,0.583,0.417,0.818,0.182,0.638,0.362
0021800730,1610612740,Pelicans,NOP,New Orleans,240:00,0.719,0.281,0.667,0.123,0.184,0.132,0.149,0.07,0.544,0.553,0.447,0.714,0.286,0.578,0.422
0021800731,1610612763,Grizzlies,MEM,Memphis,240:00,0.65,0.35,0.566,0.113,0.255,0.066,0.179,0.189,0.453,0.7,0.3,0.889,0.111,0.744,0.256
0021800731,1610612754,Pacers,IND,Indiana,240:00,0.635,0.365,0.447,0.078,0.262,0.107,0.291,0.126,0.369,0.478,0.522,1.0,0.0,0.625,0.375
0021800732,1610612744,Warriors,GSW,Golden State,240:00,0.602,0.398,0.435,0.139,0.313,0.191,0.252,0.139,0.296,0.56,0.44,0.917,0.083,0.676,0.324
0021800732,1610612738,Celtics,BOS,Boston,240:00,0.596,0.404,0.468,0.108,0.405,0.099,0.126,0.144,0.36,0.385,0.615,0.867,0.133,0.561,0.439
0021800733,1610612755,76ers,PHI,Philadelphia,240:00,0.604,0.396,0.436,0.073,0.382,0.109,0.182,0.091,0.364,0.667,0.333,0.929,0.071,0.763,0.237
0021800733,1610612743,Nuggets,DEN,Denver,240:00,0.745,0.255,0.635,0.048,0.19,0.103,0.175,0.111,0.587,0.5,0.5,0.875,0.125,0.563,0.438
0021800734,1610612757,Trail Blazers,POR,Portland,240:00,0.634,0.366,0.5,0.15,0.275,0.15,0.225,0.192,0.35,0.567,0.433,0.818,0.182,0.634,0.366
0021800734,1610612737,Hawks,ATL,Atlanta,240:00,0.641,0.359,0.541,0.054,0.324,0.099,0.135,0.171,0.486,0.533,0.467,0.667,0.333,0.571,0.429
0021800735,1610612739,Cavaliers,CLE,Cleveland,240:00,0.63,0.37,0.5,0.096,0.375,0.077,0.125,0.077,0.404,0.538,0.462,0.923,0.077,0.667,0.333
0021800735,1610612741,Bulls,CHI,Chicago,240:00,0.705,0.295,0.594,0.139,0.267,0.109,0.139,0.129,0.455,0.433,0.567,1.0,0.0,0.564,0.436
0021800736,1610612758,Kings,SAC,Sacramento,240:00,0.613,0.387,0.537,0.13,0.222,0.185,0.241,0.176,0.407,0.379,0.621,0.875,0.125,0.486,0.514
0021800736,1610612746,Clippers,LAC,LA,240:00,0.67,0.33,0.508,0.049,0.27,0.18,0.221,0.148,0.459,0.774,0.226,1.0,0.0,0.833,0.167
0021800737,1610612753,Magic,ORL,Orlando,240:00,0.639,0.361,0.592,0.143,0.306,0.051,0.102,0.194,0.449,0.483,0.517,0.9,0.1,0.59,0.41
0021800737,1610612745,Rockets,HOU,Houston,240:00,0.55,0.45,0.505,0.078,0.35,0.165,0.146,0.165,0.427,0.462,0.538,0.667,0.333,0.526,0.474
0021800738,1610612760,Thunder,OKC,Oklahoma City,240:00,0.66,0.34,0.475,0.102,0.407,0.127,0.119,0.169,0.373,0.607,0.393,0.75,0.25,0.659,0.341
0021800738,1610612749,Bucks,MIL,Milwaukee,240:00,0.593,0.407,0.429,0.036,0.402,0.071,0.17,0.098,0.393,0.5,0.5,0.667,0.333,0.564,0.436
0021800739,1610612761,Raptors,TOR,Toronto,240:00,0.59,0.41,0.325,0.049,0.415,0.187,0.26,0.138,0.276,0.45,0.55,0.882,0.118,0.649,0.351
0021800739,1610612742,Mavericks,DAL,Dallas,240:00,0.591,0.409,0.533,0.017,0.275,0.117,0.192,0.075,0.517,0.531,0.469,0.727,0.273,0.581,0.419
0021800740,1610612762,Jazz,UTA,Utah,240:00,0.547,0.453,0.496,0.096,0.36,0.064,0.144,0.152,0.4,0.548,0.452,0.867,0.133,0.652,0.348
0021800740,1610612750,Timberwolves,MIN,Minnesota,240:00,0.532,0.468,0.36,0.144,0.459,0.063,0.18,0.126,0.216,0.45,0.55,0.765,0.235,0.595,0.405
0021800741,1610612752,Knicks,NYK,New York,240:00,0.69,0.31,0.598,0.124,0.216,0.134,0.186,0.196,0.474,0.517,0.483,1.0,0.0,0.611,0.389
0021800741,1610612748,Heat,MIA,Miami,240:00,0.607,0.393,0.509,0.057,0.34,0.066,0.151,0.16,0.453,0.519,0.481,1.0,0.0,0.667,0.333
0021800742,1610612764,Wizards,WAS,Washington,240:00,0.483,0.517,0.37,0.101,0.454,0.16,0.176,0.202,0.269,0.682,0.318,0.944,0.056,0.8,0.2
0021800742,1610612759,Spurs,SAS,San Antonio,240:00,0.605,0.395,0.5,0.167,0.364,0.182,0.136,0.053,0.333,0.545,0.455,0.813,0.188,0.633,0.367
0021800743,1610612756,Suns,PHX,Phoenix,240:00,0.694,0.306,0.529,0.078,0.206,0.078,0.265,0.147,0.451,0.444,0.556,1.0,0.0,0.559,0.441
0021800743,1610612747,Lakers,LAL,Los Angeles,240:00,0.742,0.258,0.638,0.034,0.259,0.086,0.103,0.172,0.603,0.486,0.514,1.0,0.0,0.596,0.404
0021800744,1610612752,Knicks,NYK,New York,240:00,0.729,0.271,0.587,0.13,0.228,0.196,0.185,0.12,0.457,0.444,0.556,1.0,0.0,0.559,0.441
0021800744,1610612766,Hornets,CHA,Charlotte,240:00,0.638,0.362,0.554,0.059,0.327,0.059,0.119,0.059,0.495,0.5,0.5,1.0,0.0,0.641,0.359
0021800745,1610612754,Pacers,IND,Indiana,240:00,0.681,0.319,0.56,0.14,0.36,0.12,0.08,0.21,0.42,0.643,0.357,0.917,0.083,0.725,0.275
0021800745,1610612744,Warriors,GSW,Golden State,240:00,0.684,0.316,0.606,0.152,0.295,0.136,0.098,0.106,0.455,0.725,0.275,0.769,0.231,0.736,0.264
0021800746,1610612738,Celtics,BOS,Boston,240:00,0.6,0.4,0.571,0.071,0.348,0.196,0.08,0.241,0.5,0.531,0.469,0.923,0.077,0.644,0.356
0021800746,1610612751,Nets,BKN,Brooklyn,240:00,0.67,0.33,0.5,0.077,0.375,0.221,0.125,0.24,0.423,0.385,0.615,0.769,0.231,0.513,0.487
0021800747,1610612763,Grizzlies,MEM,Memphis,240:00,0.59,0.41,0.565,0.087,0.293,0.174,0.141,0.13,0.478,0.692,0.308,0.889,0.111,0.743,0.257
0021800747,1610612743,Nuggets,DEN,Denver,240:00,0.571,0.429,0.611,0.105,0.253,0.137,0.137,0.316,0.505,0.379,0.621,0.75,0.25,0.459,0.541
0021800748,1610612746,Clippers,LAC,LA,240:00,0.682,0.318,0.525,0.051,0.254,0.076,0.22,0.203,0.475,0.548,0.452,1.0,0.0,0.659,0.341
0021800748,1610612737,Hawks,ATL,Atlanta,240:00,0.609,0.391,0.553,0.049,0.244,0.081,0.203,0.187,0.504,0.618,0.382,0.7,0.3,0.636,0.364
0021800749,1610612764,Wizards,WAS,Washington,240:00,0.586,0.414,0.531,0.159,0.319,0.071,0.15,0.168,0.372,0.633,0.367,1.0,0.0,0.738,0.262
0021800749,1610612739,Cavaliers,CLE,Cleveland,240:00,0.595,0.405,0.517,0.103,0.388,0.052,0.095,0.034,0.414,0.6,0.4,0.8,0.2,0.667,0.333
0021800750,1610612749,Bucks,MIL,Milwaukee,240:00,0.632,0.368,0.591,0.122,0.339,0.113,0.07,0.226,0.47,0.588,0.412,0.923,0.077,0.681,0.319
0021800750,1610612765,Pistons,DET,Detroit,240:00,0.584,0.416,0.571,0.152,0.343,0.019,0.086,0.095,0.419,0.6,0.4,0.917,0.083,0.69,0.31
0021800751,1610612753,Magic,ORL,Orlando,240:00,0.598,0.402,0.513,0.068,0.359,0.12,0.128,0.111,0.444,0.533,0.467,0.714,0.286,0.591,0.409
0021800751,1610612760,Thunder,OKC,Oklahoma City,240:00,0.769,0.231,0.635,0.175,0.214,0.143,0.151,0.103,0.46,0.425,0.575,0.889,0.111,0.51,0.49
0021800752,1610612741,Bulls,CHI,Chicago,240:00,0.702,0.298,0.65,0.103,0.231,0.043,0.12,0.094,0.547,0.263,0.737,0.778,0.222,0.362,0.638
0021800752,1610612751,Nets,BKN,Brooklyn,240:00,0.628,0.372,0.525,0.082,0.246,0.057,0.23,0.164,0.443,0.594,0.406,0.6,0.4,0.595,0.405
0021800753,1610612740,Pelicans,NOP,New Orleans,240:00,0.656,0.344,0.612,0.033,0.223,0.116,0.165,0.099,0.579,0.541,0.459,0.778,0.222,0.587,0.413
0021800753,1610612745,Rockets,HOU,Houston,240:00,0.446,0.554,0.362,0.017,0.491,0.103,0.147,0.224,0.345,0.429,0.571,0.684,0.316,0.55,0.45
0021800754,1610612759,Spurs,SAS,San Antonio,240:00,0.66,0.34,0.508,0.143,0.357,0.079,0.135,0.222,0.365,0.5,0.5,0.867,0.133,0.617,0.383
0021800754,1610612756,Suns,PHX,Phoenix,240:00,0.638,0.363,0.565,0.161,0.315,0.137,0.121,0.105,0.403,0.486,0.514,0.692,0.308,0.542,0.458
0021800755,1610612755,76ers,PHI,Philadelphia,240:00,0.613,0.387,0.446,0.05,0.372,0.248,0.182,0.281,0.397,0.667,0.333,1.0,0.0,0.786,0.214
0021800755,1610612747,Lakers,LAL,Los Angeles,240:00,0.75,0.25,0.686,0.152,0.2,0.305,0.114,0.105,0.533,0.556,0.444,0.857,0.143,0.605,0.395
0021800756,1610612766,Hornets,CHA,Charlotte,240:00,0.551,0.449,0.553,0.106,0.415,0.043,0.032,0.202,0.447,0.346,0.654,0.846,0.154,0.513,0.487
0021800756,1610612738,Celtics,BOS,Boston,240:00,0.678,0.322,0.603,0.095,0.286,0.151,0.111,0.175,0.508,0.605,0.395,0.917,0.083,0.68,0.32
0021800757,1610612748,Heat,MIA,Miami,240:00,0.528,0.472,0.494,0.09,0.404,0.067,0.101,0.157,0.404,0.455,0.545,1.0,0.0,0.647,0.353
0021800757,1610612741,Bulls,CHI,Chicago,240:00,0.756,0.244,0.61,0.152,0.229,0.124,0.162,0.219,0.457,0.594,0.406,0.875,0.125,0.65,0.35
0021800758,1610612752,Knicks,NYK,New York,240:00,0.667,0.333,0.578,0.156,0.2,0.122,0.222,0.222,0.422,0.385,0.615,1.0,0.0,0.5,0.5
0021800758,1610612742,Mavericks,DAL,Dallas,240:00,0.548,0.452,0.526,0.088,0.395,0.079,0.079,0.035,0.439,0.567,0.433,0.933,0.067,0.689,0.311
0021800759,1610612764,Wizards,WAS,Washington,240:00,0.641,0.359,0.542,0.168,0.336,0.019,0.121,0.271,0.374,0.586,0.414,0.833,0.167,0.659,0.341
0021800759,1610612754,Pacers,IND,Indiana,240:00,0.631,0.369,0.539,0.045,0.303,0.022,0.157,0.202,0.494,0.75,0.25,1.0,0.0,0.818,0.182
0021800760,1610612750,Timberwolves,MIN,Minnesota,265:00,0.632,0.368,0.586,0.202,0.242,0.04,0.172,0.242,0.384,0.586,0.414,1.0,0.0,0.676,0.324
0021800760,1610612763,Grizzlies,MEM,Memphis,265:00,0.736,0.264,0.619,0.124,0.186,0.052,0.196,0.124,0.495,0.567,0.433,0.667,0.333,0.583,0.417
0021800761,1610612740,Pelicans,NOP,New Orleans,240:00,0.596,0.404,0.444,0.02,0.455,0.111,0.101,0.141,0.424,0.636,0.364,0.867,0.133,0.73,0.27
0021800761,1610612743,Nuggets,DEN,Denver,240:00,0.663,0.337,0.629,0.038,0.257,0.171,0.114,0.248,0.59,0.667,0.333,1.0,0.0,0.738,0.262
0021800762,1610612758,Kings,SAC,Sacramento,240:00,0.646,0.354,0.637,0.074,0.244,0.193,0.119,0.141,0.563,0.605,0.395,0.909,0.091,0.667,0.333
0021800762,1610612737,Hawks,ATL,Atlanta,240:00,0.465,0.535,0.389,0.035,0.425,0.071,0.186,0.115,0.354,0.727,0.273,0.5,0.5,0.632,0.368
0021800763,1610612762,Jazz,UTA,Utah,240:00,0.6,0.4,0.514,0.0,0.314,0.086,0.171,0.229,0.514,0.519,0.481,0.909,0.091,0.632,0.368
0021800763,1610612757,Trail Blazers,POR,Portland,240:00,0.644,0.356,0.485,0.121,0.364,0.159,0.152,0.167,0.364,0.469,0.531,0.813,0.188,0.583,0.417
0021800764,1610612765,Pistons,DET,Detroit,240:00,0.616,0.384,0.516,0.043,0.29,0.043,0.194,0.086,0.473,0.5,0.5,1.0,0.0,0.636,0.364
0021800764,1610612742,Mavericks,DAL,Dallas,240:00,0.716,0.284,0.652,0.18,0.236,0.079,0.112,0.18,0.472,0.414,0.586,0.857,0.143,0.5,0.5
0021800765,1610612753,Magic,ORL,Orlando,240:00,0.695,0.305,0.505,0.168,0.308,0.14,0.187,0.14,0.336,0.556,0.444,0.909,0.091,0.658,0.342
0021800765,1610612754,Pacers,IND,Indiana,240:00,0.791,0.209,0.74,0.2,0.12,0.11,0.14,0.14,0.54,0.622,0.378,0.75,0.25,0.634,0.366
0021800766,1610612761,Raptors,TOR,Toronto,240:00,0.71,0.29,0.652,0.065,0.228,0.109,0.12,0.228,0.587,0.367,0.633,0.714,0.286,0.432,0.568
0021800766,1610612749,Bucks,MIL,Milwaukee,240:00,0.519,0.481,0.476,0.133,0.4,0.114,0.124,0.219,0.343,0.4,0.6,0.786,0.214,0.538,0.462
0021800767,1610612759,Spurs,SAS,San Antonio,240:00,0.67,0.33,0.479,0.154,0.308,0.034,0.214,0.154,0.325,0.429,0.571,0.917,0.083,0.575,0.425
0021800767,1610612751,Nets,BKN,Brooklyn,240:00,0.618,0.382,0.544,0.07,0.289,0.228,0.167,0.114,0.474,0.645,0.355,0.909,0.091,0.714,0.286
0021800768,1610612755,76ers,PHI,Philadelphia,240:00,0.58,0.42,0.513,0.124,0.319,0.115,0.168,0.124,0.389,0.621,0.379,1.0,0.0,0.732,0.268
0021800768,1610612744,Warriors,GSW,Golden State,240:00,0.568,0.432,0.577,0.135,0.317,0.115,0.106,0.135,0.442,0.667,0.333,0.909,0.091,0.732,0.268
0021800769,1610612747,Lakers,LAL,Los Angeles,265:00,0.717,0.283,0.504,0.114,0.268,0.203,0.228,0.106,0.39,0.581,0.419,0.909,0.091,0.667,0.333
0021800769,1610612746,Clippers,LAC,LA,265:00,0.587,0.413,0.533,0.05,0.35,0.233,0.117,0.142,0.483,0.375,0.625,1.0,0.0,0.565,0.435
0021800770,1610612763,Grizzlies,MEM,Memphis,240:00,0.638,0.363,0.565,0.109,0.293,0.12,0.141,0.152,0.457,0.615,0.385,0.778,0.222,0.657,0.343
0021800770,1610612766,Hornets,CHA,Charlotte,240:00,0.603,0.397,0.4,0.12,0.36,0.06,0.24,0.07,0.28,0.35,0.65,0.667,0.333,0.469,0.531
0021800771,1610612752,Knicks,NYK,New York,240:00,0.64,0.36,0.606,0.101,0.273,0.101,0.121,0.051,0.505,0.433,0.567,0.889,0.111,0.538,0.462
0021800771,1610612738,Celtics,BOS,Boston,240:00,0.63,0.37,0.584,0.106,0.345,0.106,0.071,0.248,0.478,0.424,0.576,0.846,0.154,0.543,0.457
0021800772,1610612760,Thunder,OKC,Oklahoma City,240:00,0.67,0.33,0.475,0.068,0.407,0.195,0.119,0.178,0.407,0.5,0.5,0.563,0.438,0.523,0.477
0021800772,1610612748,Heat,MIA,Miami,240:00,0.609,0.391,0.588,0.059,0.324,0.078,0.088,0.118,0.529,0.567,0.433,1.0,0.0,0.683,0.317
0021800773,1610612762,Jazz,UTA,Utah,240:00,0.598,0.402,0.531,0.047,0.281,0.039,0.188,0.148,0.484,0.588,0.412,0.917,0.083,0.674,0.326
0021800773,1610612737,Hawks,ATL,Atlanta,240:00,0.531,0.469,0.446,0.036,0.375,0.045,0.179,0.17,0.411,0.56,0.44,0.643,0.357,0.59,0.41
0021800774,1610612745,Rockets,HOU,Houston,240:00,0.482,0.518,0.475,0.033,0.393,0.066,0.131,0.074,0.443,0.586,0.414,0.375,0.625,0.511,0.489
0021800774,1610612743,Nuggets,DEN,Denver,240:00,0.622,0.378,0.544,0.088,0.309,0.176,0.147,0.162,0.456,0.676,0.324,0.857,0.143,0.725,0.275
0021800775,1610612746,Clippers,LAC,LA,240:00,0.756,0.244,0.541,0.036,0.27,0.054,0.189,0.171,0.505,0.467,0.533,0.8,0.2,0.55,0.45
0021800775,1610612765,Pistons,DET,Detroit,240:00,0.494,0.506,0.356,0.059,0.505,0.059,0.139,0.139,0.297,0.389,0.611,0.824,0.176,0.6,0.4
0021800776,1610612741,Bulls,CHI,Chicago,240:00,0.704,0.296,0.559,0.119,0.229,0.136,0.212,0.068,0.441,0.364,0.636,0.889,0.111,0.476,0.524
0021800776,1610612766,Hornets,CHA,Charlotte,240:00,0.61,0.39,0.464,0.048,0.336,0.048,0.2,0.16,0.416,0.483,0.517,0.786,0.214,0.581,0.419
0021800777,1610612753,Magic,ORL,Orlando,240:00,0.713,0.287,0.608,0.098,0.294,0.059,0.098,0.186,0.51,0.581,0.419,0.7,0.3,0.61,0.39
0021800777,1610612751,Nets,BKN,Brooklyn,240:00,0.582,0.418,0.517,0.112,0.337,0.079,0.146,0.101,0.404,0.696,0.304,0.7,0.3,0.697,0.303
0021800778,1610612764,Wizards,WAS,Washington,240:00,0.645,0.355,0.574,0.174,0.261,0.052,0.165,0.148,0.4,0.545,0.455,1.0,0.0,0.651,0.349
0021800778,1610612749,Bucks,MIL,Milwaukee,240:00,0.571,0.429,0.427,0.046,0.389,0.015,0.183,0.153,0.382,0.536,0.464,0.882,0.118,0.667,0.333
0021800779,1610612759,Spurs,SAS,San Antonio,240:00,0.75,0.25,0.619,0.248,0.239,0.035,0.142,0.08,0.372,0.6,0.4,0.889,0.111,0.659,0.341
0021800779,1610612740,Pelicans,NOP,New Orleans,240:00,0.635,0.365,0.611,0.093,0.278,0.148,0.111,0.139,0.519,0.576,0.424,0.7,0.3,0.605,0.395
0021800780,1610612742,Mavericks,DAL,Dallas,240:00,0.536,0.464,0.432,0.018,0.432,0.081,0.135,0.054,0.414,0.333,0.667,0.75,0.25,0.5,0.5
0021800780,1610612739,Cavaliers,CLE,Cleveland,240:00,0.729,0.271,0.612,0.082,0.122,0.133,0.265,0.163,0.531,0.533,0.467,1.0,0.0,0.588,0.412
0021800781,1610612748,Heat,MIA,Miami,240:00,0.577,0.423,0.477,0.068,0.307,0.045,0.216,0.08,0.409,0.571,0.429,1.0,0.0,0.7,0.3
0021800781,1610612754,Pacers,IND,Indiana,240:00,0.73,0.27,0.653,0.189,0.221,0.126,0.126,0.326,0.463,0.645,0.355,0.857,0.143,0.684,0.316
0021800782,1610612747,Lakers,LAL,Los Angeles,240:00,0.719,0.281,0.693,0.119,0.208,0.168,0.099,0.139,0.574,0.514,0.486,0.714,0.286,0.548,0.452
